Date,Country,Province,ISO3,Confirmed,Fatal,Recovered,Hosp_require,Moderate,Severe,Tests,Vaccinations,Vaccinations_boosters,Vaccinated_once,Vaccinated_full
2022-02-09,Japan,Tokushima,JPN,6384,71.0,4936.0,1382.0,1381.0,1.0,140879.0,0.0,,,
2022-02-09,Japan,Kagawa,JPN,11558,48.0,8774.0,2727.0,2725.0,2.0,177947.0,0.0,,,
2022-02-09,Japan,Ehime,JPN,12709,94.0,10244.0,2371.0,2368.0,3.0,227370.0,0.0,,,
2022-02-09,Japan,Kochi,JPN,8051,42.0,6137.0,1872.0,1868.0,4.0,149440.0,0.0,,,
2022-02-09,Japan,Fukuoka,JPN,166545,704.0,109062.0,51161.0,51146.0,15.0,1812587.0,0.0,,,
2022-02-09,Japan,Saga,JPN,15997,37.0,10908.0,3930.0,3929.0,1.0,165638.0,0.0,,,
2022-02-09,Japan,Nagasaki,JPN,18615,83.0,13135.0,5742.0,5742.0,0.0,253795.0,0.0,,,
2022-02-09,Japan,Kumamoto,JPN,36243,168.0,28890.0,7185.0,7176.0,9.0,170751.0,0.0,,,
2022-02-09,Japan,Oita,JPN,17434,88.0,13943.0,3403.0,3403.0,0.0,382099.0,0.0,,,
2022-02-09,Japan,Miyazaki,JPN,14308,55.0,11476.0,2807.0,2807.0,0.0,109656.0,0.0,,,
2022-02-09,Japan,Kagoshima,JPN,22093,88.0,16561.0,4723.0,4721.0,2.0,231036.0,0.0,,,
2022-02-09,Japan,Okinawa,JPN,88482,413.0,82473.0,5577.0,5544.0,33.0,554122.0,0.0,,,
2022-02-10,Japan,Hokkaido,JPN,126672,1569.0,93444.0,32371.0,32364.0,7.0,1520870.0,0.0,,,
2022-02-10,Japan,Aomori,JPN,14110,46.0,10133.0,3931.0,3931.0,0.0,140684.0,0.0,,,
2022-02-10,Japan,Iwate,JPN,6240,54.0,4698.0,1488.0,1488.0,0.0,159198.0,0.0,,,
2022-02-10,Japan,Miyagi,JPN,28307,124.0,21556.0,5919.0,5915.0,4.0,346130.0,0.0,,,
2022-02-10,Japan,Akita,JPN,6155,29.0,4061.0,2065.0,2065.0,0.0,37600.0,0.0,,,
2022-02-10,Japan,Yamagata,JPN,8248,58.0,5579.0,2611.0,2611.0,0.0,138776.0,0.0,,,
2022-02-10,Japan,Fukushima,JPN,18694,180.0,13723.0,4791.0,4788.0,3.0,560303.0,0.0,,,
2022-02-10,Japan,Ibaraki,JPN,49863,237.0,40672.0,8954.0,8946.0,8.0,43398.0,0.0,,,
2022-02-10,Japan,Tochigi,JPN,32465,136.0,24530.0,7799.0,7794.0,5.0,594579.0,0.0,,,
2022-02-10,Japan,Gunma,JPN,39470,209.0,31880.0,7381.0,7373.0,8.0,447533.0,0.0,,,
2022-02-10,Japan,Saitama,JPN,224771,1097.0,185579.0,38095.0,38036.0,59.0,2018412.0,0.0,,,
2022-02-10,Japan,Chiba,JPN,194495,1097.0,152127.0,34674.0,34655.0,19.0,1484513.0,0.0,,,
2022-02-10,Japan,Tokyo,JPN,759431,3282.0,576500.0,179649.0,179585.0,64.0,5055946.0,0.0,,,
2022-02-10,Japan,Kanagawa,JPN,326466,1402.0,264134.0,60930.0,60838.0,92.0,2180686.0,0.0,,,
2022-02-10,Japan,Niigata,JPN,21316,65.0,17287.0,3964.0,3960.0,4.0,424077.0,0.0,,,
2022-02-10,Japan,Toyama,JPN,10196,52.0,6908.0,3236.0,3234.0,2.0,165082.0,0.0,,,
2022-02-10,Japan,Ishikawa,JPN,17520,147.0,12352.0,4998.0,4991.0,7.0,254485.0,0.0,,,
2022-02-10,Japan,Fukui,JPN,7748,38.0,6263.0,1447.0,1447.0,0.0,177358.0,0.0,,,
2022-02-10,Japan,Yamanashi,JPN,11863,38.0,9586.0,2245.0,2244.0,1.0,173670.0,0.0,,,
2022-02-10,Japan,Nagano,JPN,23455,113.0,16325.0,4975.0,4973.0,2.0,469096.0,0.0,,,
2022-02-10,Japan,Gifu,JPN,38471,235.0,30104.0,7195.0,7188.0,7.0,588044.0,0.0,,,
2022-02-10,Japan,Shizuoka,JPN,62420,246.0,47537.0,14005.0,13999.0,6.0,889613.0,0.0,,,
2022-02-10,Japan,Aichi,JPN,219037,1281.0,169409.0,48347.0,48311.0,36.0,1837739.0,0.0,,,
2022-02-10,Japan,Mie,JPN,29738,195.0,24103.0,6155.0,6151.0,4.0,322008.0,0.0,,,
2022-02-10,Japan,Shiga,JPN,32629,115.0,23416.0,9098.0,9096.0,2.0,375262.0,0.0,,,
2022-02-10,Japan,Kyoto,JPN,90946,320.0,63434.0,24213.0,24106.0,107.0,599076.0,0.0,,,
2022-02-10,Japan,Osaka,JPN,470212,3302.0,325199.0,141710.0,140990.0,720.0,5163890.0,0.0,,,
2022-02-10,Japan,Hyogo,JPN,181104,1519.0,121982.0,57622.0,57570.0,52.0,1109720.0,0.0,,,
2022-02-10,Japan,Nara,JPN,37016,172.0,24854.0,11990.0,11968.0,22.0,362932.0,0.0,,,
2022-02-10,Japan,Wakayama,JPN,16156,73.0,11584.0,4375.0,4368.0,7.0,101234.0,0.0,,,
2022-02-10,Japan,Tottori,JPN,4491,5.0,3588.0,837.0,836.0,1.0,225638.0,0.0,,,
2022-02-10,Japan,Shimane,JPN,4986,7.0,4258.0,721.0,721.0,0.0,97893.0,0.0,,,
2022-02-10,Japan,Okayama,JPN,36733,154.0,21302.0,5153.0,5147.0,6.0,383374.0,0.0,,,
2022-02-10,Japan,Hiroshima,JPN,59571,282.0,39069.0,20220.0,20204.0,16.0,1310389.0,0.0,,,
2022-02-10,Japan,Yamaguchi,JPN,16321,107.0,13545.0,2669.0,2667.0,2.0,318320.0,0.0,,,
2022-02-10,Japan,Tokushima,JPN,6714,71.0,5068.0,1582.0,1581.0,1.0,141459.0,0.0,,,
2022-02-10,Japan,Kagawa,JPN,11927,50.0,9071.0,2795.0,2792.0,3.0,179317.0,0.0,,,
2022-02-10,Japan,Ehime,JPN,12939,98.0,10461.0,2380.0,2377.0,3.0,227855.0,0.0,,,
2022-02-10,Japan,Kochi,JPN,8351,42.0,6344.0,1965.0,1960.0,5.0,150227.0,0.0,,,
2022-02-10,Japan,Fukuoka,JPN,171200,718.0,112236.0,52827.0,52813.0,14.0,1826042.0,0.0,,,
2022-02-10,Japan,Saga,JPN,16467,38.0,11331.0,4060.0,4059.0,1.0,167245.0,0.0,,,
2022-02-10,Japan,Nagasaki,JPN,19157,83.0,13768.0,5681.0,5680.0,1.0,255689.0,0.0,,,
2022-02-10,Japan,Kumamoto,JPN,37181,170.0,29229.0,7782.0,7772.0,10.0,172654.0,0.0,,,
2022-02-10,Japan,Oita,JPN,17889,90.0,14432.0,3367.0,3367.0,0.0,384873.0,0.0,,,
2022-02-10,Japan,Miyazaki,JPN,14628,58.0,11711.0,2890.0,2890.0,0.0,111098.0,0.0,,,
2022-02-10,Japan,Kagoshima,JPN,22683,90.0,17197.0,4806.0,4804.0,2.0,233010.0,0.0,,,
2022-02-10,Japan,Okinawa,JPN,89181,415.0,83080.0,5662.0,5635.0,27.0,556763.0,0.0,,,
2022-02-11,Japan,Hokkaido,JPN,130355,1580.0,96361.0,31659.0,31650.0,9.0,1530810.0,0.0,,,
2022-02-11,Japan,Aomori,JPN,14601,46.0,10606.0,3949.0,3949.0,0.0,141380.0,0.0,,,
2022-02-11,Japan,Iwate,JPN,6427,54.0,4881.0,1492.0,1492.0,0.0,160335.0,0.0,,,
2022-02-11,Japan,Miyagi,JPN,29066,124.0,22258.0,5934.0,5929.0,5.0,347533.0,0.0,,,
2022-02-11,Japan,Akita,JPN,6376,29.0,4370.0,1977.0,1977.0,0.0,37600.0,0.0,,,
2022-02-11,Japan,Yamagata,JPN,8508,58.0,5827.0,2623.0,2623.0,0.0,138804.0,0.0,,,
2022-02-11,Japan,Fukushima,JPN,18767,180.0,14293.0,4294.0,4291.0,3.0,560303.0,0.0,,,
2022-02-11,Japan,Ibaraki,JPN,51566,237.0,42136.0,9193.0,9185.0,8.0,43398.0,0.0,,,
2022-02-11,Japan,Tochigi,JPN,33123,138.0,25031.0,7954.0,7948.0,6.0,594748.0,0.0,,,
2022-02-11,Japan,Gunma,JPN,40416,215.0,33836.0,6365.0,6357.0,8.0,447533.0,0.0,,,
2022-02-11,Japan,Saitama,JPN,230946,1099.0,190712.0,39135.0,39074.0,61.0,2023597.0,0.0,,,
2022-02-11,Japan,Chiba,JPN,199931,1102.0,156464.0,36934.0,36913.0,21.0,1496026.0,0.0,,,
2022-02-11,Japan,Tokyo,JPN,778091,3291.0,591931.0,182869.0,182808.0,61.0,5055946.0,0.0,,,
2022-02-11,Japan,Kanagawa,JPN,334591,1410.0,271008.0,62173.0,62080.0,93.0,2180686.0,0.0,,,
2022-02-11,Japan,Niigata,JPN,21920,65.0,17809.0,4046.0,4042.0,4.0,424972.0,0.0,,,
2022-02-11,Japan,Toyama,JPN,10616,53.0,7382.0,3181.0,3180.0,1.0,165082.0,0.0,,,
2022-02-11,Japan,Ishikawa,JPN,17986,147.0,12637.0,5179.0,5172.0,7.0,257361.0,0.0,,,
2022-02-11,Japan,Fukui,JPN,7967,38.0,6489.0,1440.0,1440.0,0.0,178392.0,0.0,,,
2022-02-11,Japan,Yamanashi,JPN,11863,38.0,9586.0,2245.0,2244.0,1.0,173670.0,0.0,,,
2022-02-11,Japan,Nagano,JPN,24032,114.0,16819.0,4973.0,4971.0,2.0,469096.0,0.0,,,
2022-02-11,Japan,Gifu,JPN,39441,241.0,30899.0,7331.0,7324.0,7.0,592214.0,0.0,,,
2022-02-11,Japan,Shizuoka,JPN,64143,251.0,47537.0,14384.0,14378.0,6.0,889613.0,0.0,,,
2022-02-11,Japan,Aichi,JPN,225158,1293.0,177795.0,46070.0,46034.0,36.0,1837739.0,0.0,,,
2022-02-11,Japan,Mie,JPN,30514,195.0,24871.0,6203.0,6200.0,3.0,339392.0,0.0,,,
2022-02-11,Japan,Shiga,JPN,33640,117.0,24877.0,8646.0,8644.0,2.0,387089.0,0.0,,,
2022-02-11,Japan,Kyoto,JPN,93420,323.0,66561.0,24065.0,23959.0,106.0,603886.0,0.0,,,
2022-02-11,Japan,Osaka,JPN,485513,3329.0,337545.0,144637.0,143919.0,718.0,5195036.0,0.0,,,
2022-02-11,Japan,Hyogo,JPN,187678,1526.0,127309.0,58850.0,58802.0,48.0,1119935.0,0.0,,,
2022-02-11,Japan,Nara,JPN,38035,177.0,25396.0,12462.0,12439.0,23.0,362932.0,0.0,,,
2022-02-11,Japan,Wakayama,JPN,16675,74.0,12076.0,4401.0,4390.0,11.0,102647.0,0.0,,,
2022-02-11,Japan,Tottori,JPN,4560,5.0,3717.0,770.0,769.0,1.0,226827.0,0.0,,,
2022-02-11,Japan,Shimane,JPN,5075,7.0,4343.0,725.0,725.0,0.0,97893.0,0.0,,,
2022-02-11,Japan,Okayama,JPN,37674,157.0,27673.0,6016.0,6005.0,11.0,398255.0,0.0,,,
2022-02-11,Japan,Hiroshima,JPN,60577,288.0,39605.0,20684.0,20669.0,15.0,1318963.0,0.0,,,
2022-02-11,Japan,Yamaguchi,JPN,16621,108.0,13941.0,2572.0,2570.0,2.0,318320.0,0.0,,,
2022-02-11,Japan,Tokushima,JPN,6887,71.0,5252.0,1570.0,1569.0,1.0,142455.0,0.0,,,
2022-02-11,Japan,Kagawa,JPN,12298,50.0,9416.0,2821.0,2818.0,3.0,180604.0,0.0,,,
2022-02-11,Japan,Ehime,JPN,13172,98.0,10759.0,2315.0,2311.0,4.0,236164.0,0.0,,,
2022-02-11,Japan,Kochi,JPN,8661,43.0,6525.0,2093.0,2086.0,7.0,151047.0,0.0,,,
2022-02-11,Japan,Fukuoka,JPN,176040,725.0,116235.0,53308.0,53292.0,16.0,1836269.0,0.0,,,
2022-02-11,Japan,Saga,JPN,16842,41.0,12188.0,4112.0,4111.0,1.0,168310.0,0.0,,,
2022-02-11,Japan,Nagasaki,JPN,19610,85.0,14220.0,5727.0,5726.0,1.0,257240.0,0.0,,,
2022-02-11,Japan,Kumamoto,JPN,38069,173.0,29614.0,8282.0,8271.0,11.0,174324.0,0.0,,,
2022-02-11,Japan,Oita,JPN,18321,90.0,14889.0,3342.0,3342.0,0.0,387739.0,0.0,,,
2022-02-11,Japan,Miyazaki,JPN,14906,60.0,12006.0,2873.0,2873.0,0.0,112529.0,0.0,,,
2022-02-11,Japan,Kagoshima,JPN,23254,91.0,17555.0,5037.0,5036.0,1.0,235233.0,0.0,,,
2022-02-11,Japan,Okinawa,JPN,89824,415.0,83705.0,5683.0,5655.0,28.0,558029.0,0.0,,,
2022-02-12,Japan,Hokkaido,JPN,133635,1590.0,99764.0,32414.0,32405.0,9.0,1538827.0,0.0,,,
2022-02-12,Japan,Aomori,JPN,14971,46.0,10913.0,4012.0,4012.0,0.0,141603.0,0.0,,,
2022-02-12,Japan,Iwate,JPN,6611,55.0,4912.0,1644.0,1644.0,0.0,161305.0,0.0,,,
2022-02-12,Japan,Miyagi,JPN,29658,124.0,22740.0,6207.0,6202.0,5.0,348874.0,0.0,,,
2022-02-12,Japan,Akita,JPN,6506,29.0,4427.0,2050.0,2050.0,0.0,37600.0,0.0,,,
2022-02-12,Japan,Yamagata,JPN,8623,58.0,6039.0,2526.0,2526.0,0.0,138856.0,0.0,,,
2022-02-12,Japan,Fukushima,JPN,19074,182.0,14874.0,4018.0,4015.0,3.0,560303.0,0.0,,,
2022-02-12,Japan,Ibaraki,JPN,53247,239.0,43603.0,9405.0,9398.0,7.0,43398.0,0.0,,,
2022-02-12,Japan,Tochigi,JPN,33692,138.0,25771.0,7783.0,7777.0,6.0,597608.0,0.0,,,
2022-02-12,Japan,Gunma,JPN,40819,216.0,33094.0,7509.0,7501.0,8.0,447533.0,0.0,,,
2022-02-12,Japan,Saitama,JPN,230946,1099.0,190712.0,39135.0,39074.0,61.0,2023597.0,0.0,,,
2022-02-12,Japan,Chiba,JPN,204011,1107.0,158899.0,39929.0,39907.0,22.0,1504288.0,0.0,,,
2022-02-12,Japan,Tokyo,JPN,789856,3298.0,607618.0,178940.0,178878.0,62.0,5083718.0,0.0,,,
2022-02-12,Japan,Kanagawa,JPN,342631,1428.0,279718.0,61485.0,61389.0,96.0,2180686.0,0.0,,,
2022-02-12,Japan,Niigata,JPN,22293,65.0,18281.0,3947.0,3943.0,4.0,425649.0,0.0,,,
2022-02-12,Japan,Toyama,JPN,10978,53.0,7462.0,3463.0,3462.0,1.0,165082.0,0.0,,,
2022-02-12,Japan,Ishikawa,JPN,18418,149.0,13327.0,4919.0,4912.0,7.0,258232.0,0.0,,,
2022-02-12,Japan,Fukui,JPN,8196,38.0,6713.0,1445.0,1445.0,0.0,179525.0,0.0,,,
2022-02-12,Japan,Yamanashi,JPN,11863,38.0,9586.0,2245.0,2244.0,1.0,173670.0,0.0,,,
2022-02-12,Japan,Nagano,JPN,24453,114.0,17595.0,4990.0,4988.0,2.0,469096.0,0.0,,,
2022-02-12,Japan,Gifu,JPN,40142,241.0,31826.0,7374.0,7367.0,7.0,593327.0,0.0,,,
2022-02-12,Japan,Shizuoka,JPN,65273,258.0,47537.0,14368.0,14363.0,5.0,889613.0,0.0,,,
2022-02-12,Japan,Aichi,JPN,231797,1306.0,185333.0,45158.0,45124.0,34.0,1837739.0,0.0,,,
2022-02-12,Japan,Mie,JPN,31117,197.0,25572.0,6124.0,6121.0,3.0,339392.0,0.0,,,
2022-02-12,Japan,Shiga,JPN,34498,117.0,25762.0,8619.0,8616.0,3.0,388734.0,0.0,,,
2022-02-12,Japan,Kyoto,JPN,95234,328.0,68349.0,24748.0,24636.0,112.0,605952.0,0.0,,,
2022-02-12,Japan,Osaka,JPN,492259,3340.0,348665.0,140252.0,139534.0,718.0,5218678.0,0.0,,,
2022-02-12,Japan,Hyogo,JPN,193161,1536.0,130853.0,60782.0,60730.0,52.0,1128567.0,0.0,,,
2022-02-12,Japan,Nara,JPN,39018,180.0,26799.0,12039.0,12016.0,23.0,362932.0,0.0,,,
2022-02-12,Japan,Wakayama,JPN,17096,78.0,12696.0,4198.0,4188.0,10.0,103720.0,0.0,,,
2022-02-12,Japan,Tottori,JPN,4621,5.0,3863.0,685.0,684.0,1.0,227468.0,0.0,,,
2022-02-12,Japan,Shimane,JPN,5137,7.0,4408.0,722.0,722.0,0.0,97893.0,0.0,,,
2022-02-12,Japan,Okayama,JPN,38322,160.0,27673.0,6016.0,6005.0,11.0,398255.0,0.0,,,
2022-02-12,Japan,Hiroshima,JPN,61655,290.0,40321.0,21044.0,21028.0,16.0,1318963.0,0.0,,,
2022-02-12,Japan,Yamaguchi,JPN,16838,109.0,14252.0,2477.0,2475.0,2.0,318320.0,0.0,,,
2022-02-12,Japan,Tokushima,JPN,7011,71.0,5441.0,1506.0,1505.0,1.0,142774.0,0.0,,,
2022-02-12,Japan,Kagawa,JPN,12524,52.0,9778.0,2682.0,2679.0,3.0,181432.0,0.0,,,
2022-02-12,Japan,Ehime,JPN,13288,99.0,11045.0,2144.0,2141.0,3.0,236815.0,0.0,,,
2022-02-12,Japan,Kochi,JPN,8865,46.0,6701.0,2118.0,2109.0,9.0,151660.0,0.0,,,
2022-02-12,Japan,Fukuoka,JPN,179495,738.0,119913.0,54286.0,54271.0,15.0,1842905.0,0.0,,,
2022-02-12,Japan,Saga,JPN,17268,44.0,12248.0,4094.0,4093.0,1.0,169408.0,0.0,,,
2022-02-12,Japan,Nagasaki,JPN,19841,87.0,14952.0,5243.0,5242.0,1.0,257793.0,0.0,,,
2022-02-12,Japan,Kumamoto,JPN,38660,175.0,30695.0,7790.0,7778.0,12.0,175595.0,0.0,,,
2022-02-12,Japan,Oita,JPN,18657,90.0,15309.0,3258.0,3258.0,0.0,388597.0,0.0,,,
2022-02-12,Japan,Miyazaki,JPN,15102,62.0,12266.0,2809.0,2808.0,1.0,113595.0,0.0,,,
2022-02-12,Japan,Kagoshima,JPN,23698,94.0,18460.0,4700.0,4698.0,2.0,235233.0,0.0,,,
2022-02-12,Japan,Okinawa,JPN,90158,418.0,84404.0,5319.0,5292.0,27.0,559318.0,0.0,,,
2022-02-13,Japan,Hokkaido,JPN,136327,1595.0,103028.0,32281.0,32272.0,9.0,1543806.0,0.0,,,
2022-02-13,Japan,Aomori,JPN,15243,46.0,11259.0,3938.0,3938.0,0.0,141993.0,0.0,,,
2022-02-13,Japan,Iwate,JPN,6756,55.0,5081.0,1620.0,1619.0,1.0,162058.0,0.0,,,
2022-02-13,Japan,Miyagi,JPN,30326,125.0,23101.0,6466.0,6458.0,8.0,349482.0,0.0,,,
2022-02-13,Japan,Akita,JPN,6655,29.0,4484.0,2142.0,2142.0,0.0,37600.0,0.0,,,
2022-02-13,Japan,Yamagata,JPN,8741,58.0,6172.0,2511.0,2511.0,0.0,138868.0,0.0,,,
2022-02-13,Japan,Fukushima,JPN,19429,182.0,15448.0,3799.0,3796.0,3.0,560303.0,0.0,,,
2022-02-13,Japan,Ibaraki,JPN,54427,241.0,44839.0,9347.0,9338.0,9.0,43398.0,0.0,,,
2022-02-13,Japan,Tochigi,JPN,34323,139.0,26715.0,7469.0,7462.0,7.0,597744.0,0.0,,,
2022-02-13,Japan,Gunma,JPN,41576,219.0,33865.0,7492.0,7484.0,8.0,447533.0,0.0,,,
2022-02-13,Japan,Saitama,JPN,240343,1101.0,198987.0,40255.0,40193.0,62.0,2034796.0,0.0,,,
2022-02-13,Japan,Chiba,JPN,208184,1116.0,162574.0,40329.0,40308.0,21.0,1510630.0,0.0,,,
2022-02-13,Japan,Tokyo,JPN,802930,3310.0,626000.0,173620.0,173555.0,65.0,5083718.0,0.0,,,
2022-02-13,Japan,Kanagawa,JPN,350572,1433.0,292252.0,56887.0,56790.0,97.0,2180686.0,0.0,,,
2022-02-13,Japan,Niigata,JPN,22640,65.0,18715.0,3860.0,3856.0,4.0,426408.0,0.0,,,
2022-02-13,Japan,Toyama,JPN,11245,54.0,7595.0,3596.0,3594.0,2.0,165082.0,0.0,,,
2022-02-13,Japan,Ishikawa,JPN,18642,150.0,13970.0,4499.0,4492.0,7.0,258606.0,0.0,,,
2022-02-13,Japan,Fukui,JPN,8429,38.0,6991.0,1400.0,1400.0,0.0,180381.0,0.0,,,
2022-02-13,Japan,Yamanashi,JPN,11863,38.0,9586.0,2245.0,2244.0,1.0,173670.0,0.0,,,
2022-02-13,Japan,Nagano,JPN,24899,115.0,17730.0,5342.0,5341.0,1.0,469096.0,0.0,,,
2022-02-13,Japan,Gifu,JPN,41058,244.0,32775.0,7123.0,7115.0,8.0,594320.0,0.0,,,
2022-02-13,Japan,Shizuoka,JPN,66554,265.0,47537.0,14320.0,14314.0,6.0,889613.0,0.0,,,
2022-02-13,Japan,Aichi,JPN,236897,1319.0,194980.0,40598.0,40563.0,35.0,1837739.0,0.0,,,
2022-02-13,Japan,Mie,JPN,31634,200.0,26257.0,5991.0,5987.0,4.0,339392.0,0.0,,,
2022-02-13,Japan,Shiga,JPN,35340,117.0,26834.0,8389.0,8386.0,3.0,389594.0,0.0,,,
2022-02-13,Japan,Kyoto,JPN,96921,331.0,69974.0,24932.0,24819.0,113.0,608064.0,0.0,,,
2022-02-13,Japan,Osaka,JPN,504833,3366.0,358414.0,143052.0,142334.0,718.0,5232533.0,0.0,,,
2022-02-13,Japan,Hyogo,JPN,196420,1560.0,135815.0,59060.0,59008.0,52.0,1134277.0,0.0,,,
2022-02-13,Japan,Nara,JPN,39704,183.0,27755.0,11766.0,11742.0,24.0,362932.0,0.0,,,
2022-02-13,Japan,Wakayama,JPN,17522,81.0,13265.0,4051.0,4042.0,9.0,104737.0,0.0,,,
2022-02-13,Japan,Tottori,JPN,4688,5.0,3951.0,662.0,661.0,1.0,228017.0,0.0,,,
2022-02-13,Japan,Shimane,JPN,5235,7.0,4485.0,743.0,743.0,0.0,97893.0,0.0,,,
2022-02-13,Japan,Okayama,JPN,38988,164.0,27673.0,6016.0,6005.0,11.0,398255.0,0.0,,,
2022-02-13,Japan,Hiroshima,JPN,62475,297.0,40802.0,21376.0,21359.0,17.0,1318963.0,0.0,,,
2022-02-13,Japan,Yamaguchi,JPN,17071,111.0,14547.0,2413.0,2411.0,2.0,318320.0,0.0,,,
2022-02-13,Japan,Tokushima,JPN,7169,71.0,5598.0,1507.0,1506.0,1.0,143010.0,0.0,,,
2022-02-13,Japan,Kagawa,JPN,12847,53.0,10076.0,2706.0,2703.0,3.0,181718.0,0.0,,,
2022-02-13,Japan,Ehime,JPN,13536,101.0,11332.0,2103.0,2099.0,4.0,237283.0,0.0,,,
2022-02-13,Japan,Kochi,JPN,9136,48.0,6927.0,2161.0,2152.0,9.0,152338.0,0.0,,,
2022-02-13,Japan,Fukuoka,JPN,183605,742.0,123691.0,53802.0,53784.0,18.0,1852066.0,0.0,,,
2022-02-13,Japan,Saga,JPN,17573,46.0,12752.0,3901.0,3900.0,1.0,170437.0,0.0,,,
2022-02-13,Japan,Nagasaki,JPN,20189,89.0,15034.0,5543.0,5542.0,1.0,258286.0,0.0,,,
2022-02-13,Japan,Kumamoto,JPN,39226,176.0,31244.0,7806.0,7792.0,14.0,176991.0,0.0,,,
2022-02-13,Japan,Oita,JPN,19022,90.0,15717.0,3215.0,3215.0,0.0,389273.0,0.0,,,
2022-02-13,Japan,Miyazaki,JPN,15336,64.0,12319.0,2990.0,2989.0,1.0,114419.0,0.0,,,
2022-02-13,Japan,Kagoshima,JPN,24159,94.0,18952.0,4652.0,4649.0,3.0,237921.0,0.0,,,
2022-02-13,Japan,Okinawa,JPN,90707,418.0,85030.0,5241.0,5211.0,30.0,560218.0,0.0,,,
2022-02-14,Japan,Hokkaido,JPN,138579,1612.0,106139.0,31704.0,31696.0,8.0,1550505.0,0.0,,,
2022-02-14,Japan,Aomori,JPN,15416,48.0,11648.0,3720.0,3720.0,0.0,144895.0,0.0,,,
2022-02-14,Japan,Iwate,JPN,6863,55.0,5115.0,1693.0,1692.0,1.0,162997.0,0.0,,,
2022-02-14,Japan,Miyagi,JPN,30719,125.0,23890.0,6315.0,6305.0,10.0,350944.0,0.0,,,
2022-02-14,Japan,Akita,JPN,6752,29.0,4849.0,1874.0,1874.0,0.0,38941.0,0.0,,,
2022-02-14,Japan,Yamagata,JPN,8893,58.0,6267.0,2568.0,2568.0,0.0,142194.0,0.0,,,
2022-02-14,Japan,Fukushima,JPN,19671,182.0,15938.0,3551.0,3548.0,3.0,569389.0,0.0,,,
2022-02-14,Japan,Ibaraki,JPN,55548,243.0,46113.0,9192.0,9183.0,9.0,43645.0,0.0,,,
2022-02-14,Japan,Tochigi,JPN,34893,144.0,27234.0,7515.0,7508.0,7.0,598928.0,0.0,,,
2022-02-14,Japan,Gunma,JPN,41957,222.0,34600.0,7135.0,7127.0,8.0,454276.0,0.0,,,
2022-02-14,Japan,Saitama,JPN,244456,1107.0,204866.0,38483.0,38421.0,62.0,2045397.0,0.0,,,
2022-02-14,Japan,Chiba,JPN,211466,1128.0,165014.0,42054.0,42032.0,22.0,1510630.0,0.0,,,
2022-02-14,Japan,Tokyo,JPN,813264,3317.0,640249.0,169698.0,169624.0,74.0,5117701.0,0.0,,,
2022-02-14,Japan,Kanagawa,JPN,356300,1437.0,300249.0,54614.0,54518.0,96.0,2180686.0,0.0,,,
2022-02-14,Japan,Niigata,JPN,23047,65.0,19173.0,3809.0,3806.0,3.0,429845.0,0.0,,,
2022-02-14,Japan,Toyama,JPN,11617,55.0,7661.0,3901.0,3900.0,1.0,168017.0,0.0,,,
2022-02-14,Japan,Ishikawa,JPN,18946,151.0,14328.0,4444.0,4436.0,8.0,259060.0,0.0,,,
2022-02-14,Japan,Fukui,JPN,8648,38.0,7209.0,1401.0,1400.0,1.0,181700.0,0.0,,,
2022-02-14,Japan,Yamanashi,JPN,12844,38.0,10609.0,2203.0,2202.0,1.0,173670.0,0.0,,,
2022-02-14,Japan,Nagano,JPN,25187,121.0,19276.0,4330.0,4329.0,1.0,474588.0,0.0,,,
2022-02-14,Japan,Gifu,JPN,41690,245.0,33635.0,7178.0,7171.0,7.0,595597.0,0.0,,,
2022-02-14,Japan,Shizuoka,JPN,67659,265.0,54273.0,13229.0,13223.0,6.0,899739.0,0.0,,,
2022-02-14,Japan,Aichi,JPN,242363,1326.0,199972.0,41065.0,41027.0,38.0,1877309.0,0.0,,,
2022-02-14,Japan,Mie,JPN,32231,202.0,27011.0,5856.0,5851.0,5.0,339392.0,0.0,,,
2022-02-14,Japan,Shiga,JPN,35933,118.0,27449.0,8366.0,8362.0,4.0,391438.0,0.0,,,
2022-02-14,Japan,Kyoto,JPN,98887,331.0,72674.0,23916.0,23807.0,109.0,609774.0,0.0,,,
2022-02-14,Japan,Osaka,JPN,512829,3375.0,369010.0,140444.0,139726.0,718.0,5258136.0,0.0,,,
2022-02-14,Japan,Hyogo,JPN,201035,1573.0,141027.0,58448.0,58399.0,49.0,1141457.0,0.0,,,
2022-02-14,Japan,Nara,JPN,40828,186.0,28487.0,12155.0,12133.0,22.0,369379.0,0.0,,,
2022-02-14,Japan,Wakayama,JPN,17839,82.0,13766.0,3866.0,3859.0,7.0,105575.0,0.0,,,
2022-02-14,Japan,Tottori,JPN,4757,5.0,4015.0,665.0,664.0,1.0,228737.0,0.0,,,
2022-02-14,Japan,Shimane,JPN,5306,7.0,4566.0,733.0,733.0,0.0,97893.0,0.0,,,
2022-02-14,Japan,Okayama,JPN,39634,167.0,27673.0,6016.0,6005.0,11.0,398255.0,0.0,,,
2022-02-14,Japan,Hiroshima,JPN,63211,303.0,41484.0,21424.0,21406.0,18.0,1318963.0,0.0,,,
2022-02-14,Japan,Yamaguchi,JPN,17268,111.0,14821.0,2336.0,2334.0,2.0,318320.0,0.0,,,
