Country,Year,Sex,Age,Population
Japan,1994,Male,107,28913
Japan,1994,Male,108,28913
Japan,1994,Male,109,28913
Japan,1994,Male,110,28913
Japan,1994,Male,111,28913
Japan,1994,Male,112,28913
Japan,1994,Male,113,28913
Japan,1994,Male,114,28913
Japan,1994,Male,115,28913
Japan,1994,Male,116,28913
Japan,1994,Male,117,28913
Japan,1994,Male,118,28913
Japan,1994,Male,119,28913
Japan,1994,Male,120,28913
Japan,1994,Male,121,28913
Japan,1994,Male,122,28913
Japan,1994,Female,80,54587
Japan,1994,Female,81,54587
Japan,1994,Female,82,54587
Japan,1994,Female,83,54587
Japan,1994,Female,84,54587
Japan,1994,Female,85,54587
Japan,1994,Female,86,54587
Japan,1994,Female,87,54587
Japan,1994,Female,88,54587
Japan,1994,Female,89,54587
Japan,1994,Female,90,54587
Japan,1994,Female,91,54587
Japan,1994,Female,92,54587
Japan,1994,Female,93,54587
Japan,1994,Female,94,54587
Japan,1994,Female,95,54587
Japan,1994,Female,96,54587
Japan,1994,Female,97,54587
Japan,1994,Female,98,54587
Japan,1994,Female,99,54587
Japan,1994,Female,100,54587
Japan,1994,Female,101,54587
Japan,1994,Female,102,54587
Japan,1994,Female,103,54587
Japan,1994,Female,104,54587
Japan,1994,Female,105,54587
Japan,1994,Female,106,54587
Japan,1994,Female,107,54587
Japan,1994,Female,108,54587
Japan,1994,Female,109,54587
Japan,1994,Female,110,54587
Japan,1994,Female,111,54587
Japan,1994,Female,112,54587
Japan,1994,Female,113,54587
Japan,1994,Female,114,54587
Japan,1994,Female,115,54587
Japan,1994,Female,116,54587
Japan,1994,Female,117,54587
Japan,1994,Female,118,54587
Japan,1994,Female,119,54587
Japan,1994,Female,120,54587
Japan,1994,Female,121,54587
Japan,1994,Female,122,54587
Japan,1993,Male,0,644606
Japan,1993,Male,1,644606
Japan,1993,Male,2,644606
Japan,1993,Male,3,644606
Japan,1993,Male,4,644606
Japan,1993,Female,0,610852
Japan,1993,Female,1,610852
Japan,1993,Female,2,610852
Japan,1993,Female,3,610852
Japan,1993,Female,4,610852
Japan,1993,Male,5,724730
Japan,1993,Male,6,724730
Japan,1993,Male,7,724730
Japan,1993,Male,8,724730
Japan,1993,Male,9,724730
Japan,1993,Female,5,687372
Japan,1993,Female,6,687372
Japan,1993,Female,7,687372
Japan,1993,Female,8,687372
Japan,1993,Female,9,687372
Japan,1993,Male,10,811136
Japan,1993,Male,11,811136
Japan,1993,Male,12,811136
Japan,1993,Male,13,811136
Japan,1993,Male,14,811136
Japan,1993,Female,10,770199
Japan,1993,Female,11,770199
Japan,1993,Female,12,770199
Japan,1993,Female,13,770199
Japan,1993,Female,14,770199
Japan,1993,Male,15,951168
Japan,1993,Male,16,951168
Japan,1993,Male,17,951168
Japan,1993,Male,18,951168
Japan,1993,Male,19,951168
Japan,1993,Female,15,904582
Japan,1993,Female,16,904582
Japan,1993,Female,17,904582
Japan,1993,Female,18,904582
Japan,1993,Female,19,904582
Japan,1993,Male,20,994518
Japan,1993,Male,21,994518
Japan,1993,Male,22,994518
Japan,1993,Male,23,994518
Japan,1993,Male,24,994518
Japan,1993,Female,20,952821
Japan,1993,Female,21,952821
Japan,1993,Female,22,952821
Japan,1993,Female,23,952821
Japan,1993,Female,24,952821
Japan,1993,Male,25,851175
Japan,1993,Male,26,851175
Japan,1993,Male,27,851175
Japan,1993,Male,28,851175
Japan,1993,Male,29,851175
Japan,1993,Female,25,821514
Japan,1993,Female,26,821514
Japan,1993,Female,27,821514
Japan,1993,Female,28,821514
Japan,1993,Female,29,821514
Japan,1993,Male,30,805169
Japan,1993,Male,31,805169
Japan,1993,Male,32,805169
Japan,1993,Male,33,805169
Japan,1993,Male,34,805169
Japan,1993,Female,30,772875
Japan,1993,Female,31,772875
Japan,1993,Female,32,772875
Japan,1993,Female,33,772875
Japan,1993,Female,34,772875
Japan,1993,Male,35,843306
Japan,1993,Male,36,843306
Japan,1993,Male,37,843306
Japan,1993,Male,38,843306
Japan,1993,Male,39,843306
Japan,1993,Female,35,811363
Japan,1993,Female,36,811363
Japan,1993,Female,37,811363
Japan,1993,Female,38,811363
Japan,1993,Female,39,811363
Japan,1993,Male,40,1006084
Japan,1993,Male,41,1006084
Japan,1993,Male,42,1006084
Japan,1993,Male,43,1006084
Japan,1993,Male,44,1006084
Japan,1993,Female,40,976434
Japan,1993,Female,41,976434
Japan,1993,Female,42,976434
Japan,1993,Female,43,976434
Japan,1993,Female,44,976434
Japan,1993,Male,45,1021090
Japan,1993,Male,46,1021090
Japan,1993,Male,47,1021090
Japan,1993,Male,48,1021090
Japan,1993,Male,49,1021090
Japan,1993,Female,45,1010656
Japan,1993,Female,46,1010656
Japan,1993,Female,47,1010656
Japan,1993,Female,48,1010656
Japan,1993,Female,49,1010656
Japan,1993,Male,50,839896
Japan,1993,Male,51,839896
Japan,1993,Male,52,839896
Japan,1993,Male,53,839896
Japan,1993,Male,54,839896
Japan,1993,Female,50,850068
Japan,1993,Female,51,850068
Japan,1993,Female,52,850068
Japan,1993,Female,53,850068
Japan,1993,Female,54,850068
Japan,1993,Male,55,765587
Japan,1993,Male,56,765587
Japan,1993,Male,57,765587
Japan,1993,Male,58,765587
Japan,1993,Male,59,765587
Japan,1993,Female,55,792909
Japan,1993,Female,56,792909
Japan,1993,Female,57,792909
Japan,1993,Female,58,792909
Japan,1993,Female,59,792909
Japan,1993,Male,60,686871
Japan,1993,Male,61,686871
Japan,1993,Male,62,686871
Japan,1993,Male,63,686871
Japan,1993,Male,64,686871
Japan,1993,Female,60,745515
Japan,1993,Female,61,745515
Japan,1993,Female,62,745515
Japan,1993,Female,63,745515
Japan,1993,Female,64,745515
Japan,1993,Male,65,526204
Japan,1993,Male,66,526204
Japan,1993,Male,67,526204
Japan,1993,Male,68,526204
Japan,1993,Male,69,526204
Japan,1993,Female,65,640108
Japan,1993,Female,66,640108
Japan,1993,Female,67,640108
Japan,1993,Female,68,640108
Japan,1993,Female,69,640108
Japan,1993,Male,75,241298
Japan,1993,Male,76,241298
Japan,1993,Male,77,241298
Japan,1993,Male,78,241298
Japan,1993,Male,79,241298
Japan,1993,Female,75,378905
Japan,1993,Female,76,378905
Japan,1993,Female,77,378905
Japan,1993,Female,78,378905
Japan,1993,Female,79,378905
Japan,1993,Male,80,27910
Japan,1993,Male,81,27910
Japan,1993,Male,82,27910
Japan,1993,Male,83,27910
Japan,1993,Male,84,27910
Japan,1993,Male,85,27910
Japan,1993,Male,86,27910
Japan,1993,Male,87,27910
Japan,1993,Male,88,27910
Japan,1993,Male,89,27910
Japan,1993,Male,90,27910
Japan,1993,Male,91,27910
Japan,1993,Male,92,27910
Japan,1993,Male,93,27910
Japan,1993,Male,94,27910
Japan,1993,Male,95,27910
Japan,1993,Male,96,27910
Japan,1993,Male,97,27910
Japan,1993,Male,98,27910
Japan,1993,Male,99,27910
Japan,1993,Male,100,27910
Japan,1993,Male,101,27910
Japan,1993,Male,102,27910
Japan,1993,Male,103,27910
Japan,1993,Male,104,27910
Japan,1993,Male,105,27910
Japan,1993,Male,106,27910
Japan,1993,Male,107,27910
Japan,1993,Male,108,27910
Japan,1993,Male,109,27910
Japan,1993,Male,110,27910
Japan,1993,Male,111,27910
Japan,1993,Male,112,27910
Japan,1993,Male,113,27910
Japan,1993,Male,114,27910
Japan,1993,Male,115,27910
Japan,1993,Male,116,27910
Japan,1993,Male,117,27910
Japan,1993,Male,118,27910
Japan,1993,Male,119,27910
Japan,1993,Male,120,27910
Japan,1993,Male,121,27910
Japan,1993,Male,122,27910
Japan,1993,Female,80,51642
Japan,1993,Female,81,51642
Japan,1993,Female,82,51642
Japan,1993,Female,83,51642
Japan,1993,Female,84,51642
Japan,1993,Female,85,51642
Japan,1993,Female,86,51642
Japan,1993,Female,87,51642
Japan,1993,Female,88,51642
Japan,1993,Female,89,51642
Japan,1993,Female,90,51642
Japan,1993,Female,91,51642
Japan,1993,Female,92,51642
Japan,1993,Female,93,51642
Japan,1993,Female,94,51642
Japan,1993,Female,95,51642
Japan,1993,Female,96,51642
Japan,1993,Female,97,51642
Japan,1993,Female,98,51642
Japan,1993,Female,99,51642
Japan,1993,Female,100,51642
Japan,1993,Female,101,51642
Japan,1993,Female,102,51642
Japan,1993,Female,103,51642
Japan,1993,Female,104,51642
Japan,1993,Female,105,51642
Japan,1993,Female,106,51642
Japan,1993,Female,107,51642
Japan,1993,Female,108,51642
Japan,1993,Female,109,51642
Japan,1993,Female,110,51642
Japan,1993,Female,111,51642
Japan,1993,Female,112,51642
Japan,1993,Female,113,51642
Japan,1993,Female,114,51642
Japan,1993,Female,115,51642
Japan,1993,Female,116,51642
Japan,1993,Female,117,51642
Japan,1993,Female,118,51642
Japan,1993,Female,119,51642
Japan,1993,Female,120,51642
Japan,1993,Female,121,51642
Japan,1993,Female,122,51642
Japan,1992,Male,0,656493
Japan,1992,Male,1,656493
Japan,1992,Male,2,656493
Japan,1992,Male,3,656493
Japan,1992,Male,4,656493
Japan,1992,Female,0,622095
Japan,1992,Female,1,622095
Japan,1992,Female,2,622095
Japan,1992,Female,3,622095
Japan,1992,Female,4,622095
Japan,1992,Male,5,742476
Japan,1992,Male,6,742476
Japan,1992,Male,7,742476
Japan,1992,Male,8,742476
Japan,1992,Male,9,742476
Japan,1992,Female,5,704352
Japan,1992,Female,6,704352
Japan,1992,Female,7,704352
Japan,1992,Female,8,704352
Japan,1992,Female,9,704352
Japan,1992,Male,10,827815
Japan,1992,Male,11,827815
Japan,1992,Male,12,827815
Japan,1992,Male,13,827815
Japan,1992,Male,14,827815
Japan,1992,Female,10,786234
Japan,1992,Female,11,786234
Japan,1992,Female,12,786234
Japan,1992,Female,13,786234
Japan,1992,Female,14,786234
Japan,1992,Male,15,989785
Japan,1992,Male,16,989785
Japan,1992,Male,17,989785
Japan,1992,Male,18,989785
Japan,1992,Male,19,989785
Japan,1992,Female,15,941413
Japan,1992,Female,16,941413
Japan,1992,Female,17,941413
Japan,1992,Female,18,941413
Japan,1992,Female,19,941413
Japan,1992,Male,20,957332
Japan,1992,Male,21,957332
Japan,1992,Male,22,957332
Japan,1992,Male,23,957332
Japan,1992,Male,24,957332
Japan,1992,Female,20,919880
Japan,1992,Female,21,919880
Japan,1992,Female,22,919880
Japan,1992,Female,23,919880
Japan,1992,Female,24,919880
Japan,1992,Male,25,841225
Japan,1992,Male,26,841225
Japan,1992,Male,27,841225
Japan,1992,Male,28,841225
Japan,1992,Male,29,841225
Japan,1992,Female,25,810130
Japan,1992,Female,26,810130
Japan,1992,Female,27,810130
Japan,1992,Female,28,810130
Japan,1992,Female,29,810130
Japan,1992,Male,30,800046
Japan,1992,Male,31,800046
Japan,1992,Male,32,800046
Japan,1992,Male,33,800046
Japan,1992,Male,34,800046
Japan,1992,Female,30,768086
Japan,1992,Female,31,768086
Japan,1992,Female,32,768086
Japan,1992,Female,33,768086
Japan,1992,Female,34,768086
Japan,1992,Male,35,870052
Japan,1992,Male,36,870052
Japan,1992,Male,37,870052
Japan,1992,Male,38,870052
Japan,1992,Male,39,870052
Japan,1992,Female,35,837152
Japan,1992,Female,36,837152
Japan,1992,Female,37,837152
Japan,1992,Female,38,837152
Japan,1992,Female,39,837152
Japan,1992,Male,40,1043615
Japan,1992,Male,41,1043615
Japan,1992,Male,42,1043615
Japan,1992,Male,43,1043615
Japan,1992,Male,44,1043615
Japan,1992,Female,40,1015180
Japan,1992,Female,41,1015180
Japan,1992,Female,42,1015180
Japan,1992,Female,43,1015180
Japan,1992,Female,44,1015180
Japan,1992,Male,45,978859
Japan,1992,Male,46,978859
Japan,1992,Male,47,978859
Japan,1992,Male,48,978859
Japan,1992,Male,49,978859
Japan,1992,Female,45,972985
Japan,1992,Female,46,972985
Japan,1992,Female,47,972985
Japan,1992,Female,48,972985
Japan,1992,Female,49,972985
Japan,1992,Male,50,826958
Japan,1992,Male,51,826958
Japan,1992,Male,52,826958
Japan,1992,Male,53,826958
Japan,1992,Male,54,826958
Japan,1992,Female,50,836248
Japan,1992,Female,51,836248
Japan,1992,Female,52,836248
Japan,1992,Female,53,836248
Japan,1992,Female,54,836248
Japan,1992,Male,55,759911
Japan,1992,Male,56,759911
Japan,1992,Male,57,759911
Japan,1992,Male,58,759911
Japan,1992,Male,59,759911
Japan,1992,Female,55,790554
Japan,1992,Female,56,790554
Japan,1992,Female,57,790554
Japan,1992,Female,58,790554
Japan,1992,Female,59,790554
Japan,1992,Male,60,673705
Japan,1992,Male,61,673705
Japan,1992,Male,62,673705
Japan,1992,Male,63,673705
Japan,1992,Male,64,673705
Japan,1992,Female,60,732627
Japan,1992,Female,61,732627
Japan,1992,Female,62,732627
Japan,1992,Female,63,732627
Japan,1992,Female,64,732627
Japan,1992,Male,65,491992
Japan,1992,Male,66,491992
Japan,1992,Male,67,491992
Japan,1992,Male,68,491992
Japan,1992,Male,69,491992
Japan,1992,Female,65,619691
Japan,1992,Female,66,619691
Japan,1992,Female,67,619691
Japan,1992,Female,68,619691
Japan,1992,Female,69,619691
Japan,1992,Male,75,239934
Japan,1992,Male,76,239934
Japan,1992,Male,77,239934
Japan,1992,Male,78,239934
Japan,1992,Male,79,239934
Japan,1992,Female,75,372520
Japan,1992,Female,76,372520
Japan,1992,Female,77,372520
Japan,1992,Female,78,372520
Japan,1992,Female,79,372520
Japan,1992,Male,80,26562
Japan,1992,Male,81,26562
Japan,1992,Male,82,26562
Japan,1992,Male,83,26562
Japan,1992,Male,84,26562
Japan,1992,Male,85,26562
Japan,1992,Male,86,26562
Japan,1992,Male,87,26562
Japan,1992,Male,88,26562
Japan,1992,Male,89,26562
Japan,1992,Male,90,26562
Japan,1992,Male,91,26562
Japan,1992,Male,92,26562
Japan,1992,Male,93,26562
Japan,1992,Male,94,26562
Japan,1992,Male,95,26562
Japan,1992,Male,96,26562
Japan,1992,Male,97,26562
Japan,1992,Male,98,26562
Japan,1992,Male,99,26562
Japan,1992,Male,100,26562
Japan,1992,Male,101,26562
Japan,1992,Male,102,26562
Japan,1992,Male,103,26562
Japan,1992,Male,104,26562
Japan,1992,Male,105,26562
Japan,1992,Male,106,26562
Japan,1992,Male,107,26562
Japan,1992,Male,108,26562
Japan,1992,Male,109,26562
Japan,1992,Male,110,26562
Japan,1992,Male,111,26562
Japan,1992,Male,112,26562
Japan,1992,Male,113,26562
Japan,1992,Male,114,26562
Japan,1992,Male,115,26562
Japan,1992,Male,116,26562
Japan,1992,Male,117,26562
Japan,1992,Male,118,26562
Japan,1992,Male,119,26562
Japan,1992,Male,120,26562
Japan,1992,Male,121,26562
Japan,1992,Male,122,26562
Japan,1992,Female,80,48549
Japan,1992,Female,81,48549
Japan,1992,Female,82,48549
Japan,1992,Female,83,48549
Japan,1992,Female,84,48549
Japan,1992,Female,85,48549
Japan,1992,Female,86,48549
Japan,1992,Female,87,48549
Japan,1992,Female,88,48549
Japan,1992,Female,89,48549
Japan,1992,Female,90,48549
Japan,1992,Female,91,48549
Japan,1992,Female,92,48549
Japan,1992,Female,93,48549
Japan,1992,Female,94,48549
Japan,1992,Female,95,48549
Japan,1992,Female,96,48549
Japan,1992,Female,97,48549
Japan,1992,Female,98,48549
Japan,1992,Female,99,48549
Japan,1992,Female,100,48549
Japan,1992,Female,101,48549
Japan,1992,Female,102,48549
Japan,1992,Female,103,48549
Japan,1992,Female,104,48549
Japan,1992,Female,105,48549
Japan,1992,Female,106,48549
Japan,1992,Female,107,48549
Japan,1992,Female,108,48549
Japan,1992,Female,109,48549
Japan,1992,Female,110,48549
Japan,1992,Female,111,48549
Japan,1992,Female,112,48549
Japan,1992,Female,113,48549
Japan,1992,Female,114,48549
Japan,1992,Female,115,48549
Japan,1992,Female,116,48549
Japan,1992,Female,117,48549
Japan,1992,Female,118,48549
Japan,1992,Female,119,48549
Japan,1992,Female,120,48549
Japan,1992,Female,121,48549
Japan,1992,Female,122,48549
Japan,1991,Male,0,671969
Japan,1991,Male,1,671969
Japan,1991,Male,2,671969
Japan,1991,Male,3,671969
Japan,1991,Male,4,671969
Japan,1991,Female,0,636815
Japan,1991,Female,1,636815
Japan,1991,Female,2,636815
Japan,1991,Female,3,636815
Japan,1991,Female,4,636815
Japan,1991,Male,5,759544
Japan,1991,Male,6,759544
Japan,1991,Male,7,759544
Japan,1991,Male,8,759544
Japan,1991,Male,9,759544
Japan,1991,Female,5,720683
Japan,1991,Female,6,720683
Japan,1991,Female,7,720683
Japan,1991,Female,8,720683
Japan,1991,Female,9,720683
Japan,1991,Male,10,848233
Japan,1991,Male,11,848233
Japan,1991,Male,12,848233
Japan,1991,Male,13,848233
Japan,1991,Male,14,848233
Japan,1991,Female,10,805800
Japan,1991,Female,11,805800
Japan,1991,Female,12,805800
Japan,1991,Female,13,805800
Japan,1991,Female,14,805800
Japan,1991,Male,15,1016443
Japan,1991,Male,16,1016443
Japan,1991,Male,17,1016443
Japan,1991,Male,18,1016443
Japan,1991,Male,19,1016443
Japan,1991,Female,15,967238
Japan,1991,Female,16,967238
Japan,1991,Female,17,967238
Japan,1991,Female,18,967238
Japan,1991,Female,19,967238
Japan,1991,Male,20,920208
Japan,1991,Male,21,920208
Japan,1991,Male,22,920208
Japan,1991,Male,23,920208
Japan,1991,Male,24,920208
Japan,1991,Female,20,886388
Japan,1991,Female,21,886388
Japan,1991,Female,22,886388
Japan,1991,Female,23,886388
Japan,1991,Female,24,886388
Japan,1991,Male,25,832371
Japan,1991,Male,26,832371
Japan,1991,Male,27,832371
Japan,1991,Male,28,832371
Japan,1991,Male,29,832371
Japan,1991,Female,25,799884
Japan,1991,Female,26,799884
Japan,1991,Female,27,799884
Japan,1991,Female,28,799884
Japan,1991,Female,29,799884
Japan,1991,Male,30,800502
Japan,1991,Male,31,800502
Japan,1991,Male,32,800502
Japan,1991,Male,33,800502
Japan,1991,Male,34,800502
Japan,1991,Female,30,768698
Japan,1991,Female,31,768698
Japan,1991,Female,32,768698
Japan,1991,Female,33,768698
Japan,1991,Female,34,768698
Japan,1991,Male,35,900730
Japan,1991,Male,36,900730
Japan,1991,Male,37,900730
Japan,1991,Male,38,900730
Japan,1991,Male,39,900730
Japan,1991,Female,35,867121
Japan,1991,Female,36,867121
Japan,1991,Female,37,867121
Japan,1991,Female,38,867121
Japan,1991,Female,39,867121
Japan,1991,Male,40,1068192
Japan,1991,Male,41,1068192
Japan,1991,Male,42,1068192
Japan,1991,Male,43,1068192
Japan,1991,Male,44,1068192
Japan,1991,Female,40,1041529
Japan,1991,Female,41,1041529
Japan,1991,Female,42,1041529
Japan,1991,Female,43,1041529
Japan,1991,Female,44,1041529
Japan,1991,Male,45,936930
Japan,1991,Male,46,936930
Japan,1991,Male,47,936930
Japan,1991,Male,48,936930
Japan,1991,Male,49,936930
Japan,1991,Female,45,934789
Japan,1991,Female,46,934789
Japan,1991,Female,47,934789
Japan,1991,Female,48,934789
Japan,1991,Female,49,934789
Japan,1991,Male,50,816557
Japan,1991,Male,51,816557
Japan,1991,Male,52,816557
Japan,1991,Male,53,816557
Japan,1991,Male,54,816557
Japan,1991,Female,50,825157
Japan,1991,Female,51,825157
Japan,1991,Female,52,825157
Japan,1991,Female,53,825157
Japan,1991,Female,54,825157
Japan,1991,Male,55,753920
Japan,1991,Male,56,753920
Japan,1991,Male,57,753920
Japan,1991,Male,58,753920
Japan,1991,Male,59,753920
Japan,1991,Female,55,787195
Japan,1991,Female,56,787195
Japan,1991,Female,57,787195
Japan,1991,Female,58,787195
Japan,1991,Female,59,787195
Japan,1991,Male,60,656608
Japan,1991,Male,61,656608
Japan,1991,Male,62,656608
Japan,1991,Male,63,656608
Japan,1991,Male,64,656608
Japan,1991,Female,60,717832
Japan,1991,Female,61,717832
Japan,1991,Female,62,717832
Japan,1991,Female,63,717832
Japan,1991,Female,64,717832
Japan,1991,Male,65,459692
Japan,1991,Male,66,459692
Japan,1991,Male,67,459692
Japan,1991,Male,68,459692
Japan,1991,Male,69,459692
Japan,1991,Female,65,598819
Japan,1991,Female,66,598819
Japan,1991,Female,67,598819
Japan,1991,Female,68,598819
Japan,1991,Female,69,598819
Japan,1991,Male,75,238989
Japan,1991,Male,76,238989
Japan,1991,Male,77,238989
Japan,1991,Male,78,238989
Japan,1991,Male,79,238989
Japan,1991,Female,75,366334
Japan,1991,Female,76,366334
Japan,1991,Female,77,366334
Japan,1991,Female,78,366334
Japan,1991,Female,79,366334
Japan,1991,Male,80,24972
Japan,1991,Male,81,24972
Japan,1991,Male,82,24972
Japan,1991,Male,83,24972
Japan,1991,Male,84,24972
Japan,1991,Male,85,24972
Japan,1991,Male,86,24972
Japan,1991,Male,87,24972
Japan,1991,Male,88,24972
Japan,1991,Male,89,24972
Japan,1991,Male,90,24972
Japan,1991,Male,91,24972
Japan,1991,Male,92,24972
Japan,1991,Male,93,24972
Japan,1991,Male,94,24972
Japan,1991,Male,95,24972
Japan,1991,Male,96,24972
Japan,1991,Male,97,24972
Japan,1991,Male,98,24972
Japan,1991,Male,99,24972
Japan,1991,Male,100,24972
Japan,1991,Male,101,24972
Japan,1991,Male,102,24972
Japan,1991,Male,103,24972
Japan,1991,Male,104,24972
Japan,1991,Male,105,24972
Japan,1991,Male,106,24972
Japan,1991,Male,107,24972
Japan,1991,Male,108,24972
Japan,1991,Male,109,24972
Japan,1991,Male,110,24972
Japan,1991,Male,111,24972
Japan,1991,Male,112,24972
Japan,1991,Male,113,24972
Japan,1991,Male,114,24972
Japan,1991,Male,115,24972
Japan,1991,Male,116,24972
Japan,1991,Male,117,24972
Japan,1991,Male,118,24972
Japan,1991,Male,119,24972
Japan,1991,Male,120,24972
Japan,1991,Male,121,24972
Japan,1991,Male,122,24972
Japan,1991,Female,80,45407
Japan,1991,Female,81,45407
Japan,1991,Female,82,45407
Japan,1991,Female,83,45407
Japan,1991,Female,84,45407
Japan,1991,Female,85,45407
Japan,1991,Female,86,45407
Japan,1991,Female,87,45407
Japan,1991,Female,88,45407
Japan,1991,Female,89,45407
Japan,1991,Female,90,45407
Japan,1991,Female,91,45407
Japan,1991,Female,92,45407
Japan,1991,Female,93,45407
Japan,1991,Female,94,45407
Japan,1991,Female,95,45407
Japan,1991,Female,96,45407
Japan,1991,Female,97,45407
Japan,1991,Female,98,45407
Japan,1991,Female,99,45407
Japan,1991,Female,100,45407
Japan,1991,Female,101,45407
Japan,1991,Female,102,45407
Japan,1991,Female,103,45407
Japan,1991,Female,104,45407
Japan,1991,Female,105,45407
Japan,1991,Female,106,45407
Japan,1991,Female,107,45407
Japan,1991,Female,108,45407
Japan,1991,Female,109,45407
Japan,1991,Female,110,45407
Japan,1991,Female,111,45407
Japan,1991,Female,112,45407
Japan,1991,Female,113,45407
Japan,1991,Female,114,45407
Japan,1991,Female,115,45407
Japan,1991,Female,116,45407
Japan,1991,Female,117,45407
Japan,1991,Female,118,45407
Japan,1991,Female,119,45407
Japan,1991,Female,120,45407
Japan,1991,Female,121,45407
Japan,1991,Female,122,45407
Japan,1990,Male,0,690462
Japan,1990,Male,1,690462
Japan,1990,Male,2,690462
Japan,1990,Male,3,690462
Japan,1990,Male,4,690462
Japan,1990,Female,0,654478
Japan,1990,Female,1,654478
Japan,1990,Female,2,654478
Japan,1990,Female,3,654478
Japan,1990,Female,4,654478
Japan,1990,Male,5,776146
Japan,1990,Male,6,776146
Japan,1990,Male,7,776146
Japan,1990,Male,8,776146
Japan,1990,Male,9,776146
Japan,1990,Female,5,736527
Japan,1990,Female,6,736527
Japan,1990,Female,7,736527
Japan,1990,Female,8,736527
Japan,1990,Female,9,736527
Japan,1990,Male,10,874280
Japan,1990,Male,11,874280
Japan,1990,Male,12,874280
Japan,1990,Male,13,874280
Japan,1990,Male,14,874280
Japan,1990,Female,10,830638
Japan,1990,Female,11,830638
Japan,1990,Female,12,830638
Japan,1990,Female,13,830638
Japan,1990,Female,14,830638
Japan,1990,Male,15,1024920
Japan,1990,Male,16,1024920
Japan,1990,Male,17,1024920
Japan,1990,Male,18,1024920
Japan,1990,Male,19,1024920
Japan,1990,Female,15,976283
Japan,1990,Female,16,976283
Japan,1990,Female,17,976283
Japan,1990,Female,18,976283
Japan,1990,Female,19,976283
Japan,1990,Male,20,890671
Japan,1990,Male,21,890671
Japan,1990,Male,22,890671
Japan,1990,Male,23,890671
Japan,1990,Male,24,890671
Japan,1990,Female,20,859009
Japan,1990,Female,21,859009
Japan,1990,Female,22,859009
Japan,1990,Female,23,859009
Japan,1990,Female,24,859009
Japan,1990,Male,25,822733
Japan,1990,Male,26,822733
Japan,1990,Male,27,822733
Japan,1990,Male,28,822733
Japan,1990,Male,29,822733
Japan,1990,Female,25,789408
Japan,1990,Female,26,789408
Japan,1990,Female,27,789408
Japan,1990,Female,28,789408
Japan,1990,Female,29,789408
Japan,1990,Male,30,808680
Japan,1990,Male,31,808680
Japan,1990,Male,32,808680
Japan,1990,Male,33,808680
Japan,1990,Male,34,808680
Japan,1990,Female,30,776544
Japan,1990,Female,31,776544
Japan,1990,Female,32,776544
Japan,1990,Female,33,776544
Japan,1990,Female,34,776544
Japan,1990,Male,35,934321
Japan,1990,Male,36,934321
Japan,1990,Male,37,934321
Japan,1990,Male,38,934321
Japan,1990,Male,39,934321
Japan,1990,Female,35,900407
Japan,1990,Female,36,900407
Japan,1990,Female,37,900407
Japan,1990,Female,38,900407
Japan,1990,Female,39,900407
Japan,1990,Male,40,1074368
Japan,1990,Male,41,1074368
Japan,1990,Male,42,1074368
Japan,1990,Male,43,1074368
Japan,1990,Male,44,1074368
Japan,1990,Female,40,1050071
Japan,1990,Female,41,1050071
Japan,1990,Female,42,1050071
Japan,1990,Female,43,1050071
Japan,1990,Female,44,1050071
Japan,1990,Male,45,903507
Japan,1990,Male,46,903507
Japan,1990,Male,47,903507
Japan,1990,Male,48,903507
Japan,1990,Male,49,903507
Japan,1990,Female,45,903583
Japan,1990,Female,46,903583
Japan,1990,Female,47,903583
Japan,1990,Female,48,903583
Japan,1990,Female,49,903583
Japan,1990,Male,50,806964
Japan,1990,Male,51,806964
Japan,1990,Male,52,806964
Japan,1990,Male,53,806964
Japan,1990,Male,54,806964
Japan,1990,Female,50,815644
Japan,1990,Female,51,815644
Japan,1990,Female,52,815644
Japan,1990,Female,53,815644
Japan,1990,Female,54,815644
Japan,1990,Male,55,746799
Japan,1990,Male,56,746799
Japan,1990,Male,57,746799
Japan,1990,Male,58,746799
Japan,1990,Male,59,746799
Japan,1990,Female,55,781542
Japan,1990,Female,56,781542
Japan,1990,Female,57,781542
Japan,1990,Female,58,781542
Japan,1990,Female,59,781542
Japan,1990,Male,60,634822
Japan,1990,Male,61,634822
Japan,1990,Male,62,634822
Japan,1990,Male,63,634822
Japan,1990,Male,64,634822
Japan,1990,Female,60,701803
Japan,1990,Female,61,701803
Japan,1990,Female,62,701803
Japan,1990,Female,63,701803
Japan,1990,Female,64,701803
Japan,1990,Male,65,432640
Japan,1990,Male,66,432640
Japan,1990,Male,67,432640
Japan,1990,Male,68,432640
Japan,1990,Male,69,432640
Japan,1990,Female,65,578228
Japan,1990,Female,66,578228
Japan,1990,Female,67,578228
Japan,1990,Female,68,578228
Japan,1990,Female,69,578228
Japan,1990,Male,75,236846
Japan,1990,Male,76,236846
Japan,1990,Male,77,236846
Japan,1990,Male,78,236846
Japan,1990,Male,79,236846
Japan,1990,Female,75,358483
Japan,1990,Female,76,358483
Japan,1990,Female,77,358483
Japan,1990,Female,78,358483
Japan,1990,Female,79,358483
Japan,1990,Male,80,23244
Japan,1990,Male,81,23244
Japan,1990,Male,82,23244
Japan,1990,Male,83,23244
Japan,1990,Male,84,23244
Japan,1990,Male,85,23244
Japan,1990,Male,86,23244
Japan,1990,Male,87,23244
Japan,1990,Male,88,23244
Japan,1990,Male,89,23244
Japan,1990,Male,90,23244
